inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock,stock_level,reorder_point,stock_status,inventory_validation,load_timestamp
INV03822,2026-08-07 06:00:00,Optical Frame,Delhi_WH,349,278,263,364,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03834,2026-08-07 18:00:00,Sunglasses,Mumbai_WH,272,176,185,263,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03854,2026-08-08 14:00:00,Reading Glasses,Delhi_WH,478,160,54,584,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03864,2026-08-09 00:00:00,Optical Frame,Bangalore_WH,470,214,295,389,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03876,2026-08-09 12:00:00,Optical Frame,Bangalore_WH,416,92,257,251,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03879,2026-08-09 15:00:00,Reading Glasses,Delhi_WH,298,294,288,304,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03881,2026-08-09 17:00:00,Prescription Lens,Delhi_WH,414,84,227,271,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03888,2026-08-10 00:00:00,Optical Frame,Mumbai_WH,246,154,229,171,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03900,2026-08-10 12:00:00,Contact Lens,Mumbai_WH,211,197,287,121,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03924,2026-08-11 12:00:00,Optical Frame,Bangalore_WH,280,144,169,255,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03959,2026-08-12 23:00:00,Sunglasses,Mumbai_WH,367,218,55,530,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03966,2026-08-13 06:00:00,Sunglasses,Bangalore_WH,305,278,169,414,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03977,2026-08-13 17:00:00,Contact Lens,Mumbai_WH,380,70,176,274,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03986,2026-08-14 02:00:00,Optical Frame,Mumbai_WH,191,181,263,109,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03988,2026-08-14 04:00:00,Contact Lens,Mumbai_WH,210,278,276,212,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03000,2026-07-04 00:00:00,Optical Frame,Delhi_WH,144,294,144,294,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03028,2026-07-05 04:00:00,Prescription Lens,Delhi_WH,169,148,263,54,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03038,2026-07-05 14:00:00,Optical Frame,Bangalore_WH,295,280,245,330,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03083,2026-07-07 11:00:00,Sunglasses,Delhi_WH,177,221,158,240,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03125,2026-07-09 05:00:00,Prescription Lens,Bangalore_WH,104,135,232,7,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03175,2026-07-11 07:00:00,Prescription Lens,Bangalore_WH,468,165,164,469,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03195,2026-07-12 03:00:00,Prescription Lens,Mumbai_WH,264,187,130,321,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03222,2026-07-13 06:00:00,Optical Frame,Delhi_WH,242,235,213,264,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03234,2026-07-13 18:00:00,Optical Frame,Delhi_WH,305,161,291,175,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03297,2026-07-16 09:00:00,Prescription Lens,Bangalore_WH,105,249,112,242,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03306,2026-07-16 18:00:00,Sunglasses,Bangalore_WH,485,57,67,475,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03328,2026-07-17 16:00:00,Sunglasses,Mumbai_WH,340,70,161,249,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03353,2026-07-18 17:00:00,Optical Frame,Bangalore_WH,388,235,263,360,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03398,2026-07-20 14:00:00,Prescription Lens,Mumbai_WH,202,113,50,265,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03432,2026-07-22 00:00:00,Prescription Lens,Mumbai_WH,287,87,153,221,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03442,2026-07-22 10:00:00,Optical Frame,Mumbai_WH,436,226,285,377,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03454,2026-07-22 22:00:00,Optical Frame,Bangalore_WH,488,149,219,418,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03464,2026-07-23 08:00:00,Contact Lens,Bangalore_WH,138,271,219,190,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03488,2026-07-24 08:00:00,Contact Lens,Mumbai_WH,351,64,59,356,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03508,2026-07-25 04:00:00,Prescription Lens,Delhi_WH,161,247,104,304,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03515,2026-07-25 11:00:00,Reading Glasses,Delhi_WH,159,133,171,121,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03532,2026-07-26 04:00:00,Optical Frame,Mumbai_WH,314,281,104,491,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03533,2026-07-26 05:00:00,Optical Frame,Delhi_WH,479,147,292,334,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03543,2026-07-26 15:00:00,Reading Glasses,Bangalore_WH,108,290,68,330,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03548,2026-07-26 20:00:00,Sunglasses,Bangalore_WH,427,137,199,365,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03553,2026-07-27 01:00:00,Contact Lens,Bangalore_WH,304,286,272,318,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03562,2026-07-27 10:00:00,Prescription Lens,Delhi_WH,354,130,186,298,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03586,2026-07-28 10:00:00,Sunglasses,Mumbai_WH,255,247,218,284,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03599,2026-07-28 23:00:00,Contact Lens,Bangalore_WH,228,189,84,333,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03637,2026-07-30 13:00:00,Prescription Lens,Delhi_WH,202,262,184,280,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03685,2026-08-01 13:00:00,Sunglasses,Mumbai_WH,460,156,220,396,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03692,2026-08-01 20:00:00,Optical Frame,Delhi_WH,429,158,87,500,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03701,2026-08-02 05:00:00,Reading Glasses,Mumbai_WH,101,163,136,128,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03716,2026-08-02 20:00:00,Reading Glasses,Bangalore_WH,327,231,135,423,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03722,2026-08-03 02:00:00,Prescription Lens,Mumbai_WH,205,105,216,94,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03735,2026-08-03 15:00:00,Optical Frame,Delhi_WH,451,157,204,404,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03737,2026-08-03 17:00:00,Contact Lens,Bangalore_WH,300,76,167,209,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03747,2026-08-04 03:00:00,Reading Glasses,Mumbai_WH,136,284,285,135,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03751,2026-08-04 07:00:00,Sunglasses,Mumbai_WH,405,286,237,454,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03762,2026-08-04 18:00:00,Prescription Lens,Delhi_WH,265,114,58,321,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03763,2026-08-04 19:00:00,Sunglasses,Bangalore_WH,161,268,243,186,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03783,2026-08-05 15:00:00,Contact Lens,Delhi_WH,296,85,252,129,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03784,2026-08-05 16:00:00,Optical Frame,Mumbai_WH,170,246,53,363,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03814,2026-08-06 22:00:00,Optical Frame,Mumbai_WH,105,179,184,100,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03877,2026-08-09 13:00:00,Reading Glasses,Delhi_WH,108,289,155,242,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03931,2026-08-11 19:00:00,Optical Frame,Delhi_WH,477,214,263,428,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03938,2026-08-12 02:00:00,Reading Glasses,Mumbai_WH,389,260,74,575,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03964,2026-08-13 04:00:00,Sunglasses,Delhi_WH,456,86,196,346,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03967,2026-08-13 07:00:00,Sunglasses,Bangalore_WH,103,203,281,25,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03972,2026-08-13 12:00:00,Contact Lens,Mumbai_WH,459,101,88,472,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03992,2026-08-14 08:00:00,Reading Glasses,Bangalore_WH,205,84,202,87,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03004,2026-07-04 04:00:00,Sunglasses,Mumbai_WH,217,185,108,294,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03007,2026-07-04 07:00:00,Contact Lens,Mumbai_WH,164,122,200,86,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03021,2026-07-04 21:00:00,Prescription Lens,Mumbai_WH,166,118,212,72,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03022,2026-07-04 22:00:00,Contact Lens,Mumbai_WH,241,64,83,222,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03043,2026-07-05 19:00:00,Reading Glasses,Mumbai_WH,241,291,92,440,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03055,2026-07-06 07:00:00,Sunglasses,Mumbai_WH,359,81,287,153,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03062,2026-07-06 14:00:00,Optical Frame,Mumbai_WH,219,86,105,200,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03065,2026-07-06 17:00:00,Reading Glasses,Delhi_WH,391,123,193,321,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03067,2026-07-06 19:00:00,Prescription Lens,Delhi_WH,147,104,177,74,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03095,2026-07-07 23:00:00,Prescription Lens,Delhi_WH,219,248,143,324,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03101,2026-07-08 05:00:00,Reading Glasses,Delhi_WH,448,163,227,384,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03109,2026-07-08 13:00:00,Prescription Lens,Mumbai_WH,266,185,182,269,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03127,2026-07-09 07:00:00,Reading Glasses,Delhi_WH,235,292,236,291,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03146,2026-07-10 02:00:00,Prescription Lens,Delhi_WH,470,126,296,300,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03165,2026-07-10 21:00:00,Reading Glasses,Mumbai_WH,114,267,292,89,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03186,2026-07-11 18:00:00,Sunglasses,Bangalore_WH,113,264,171,206,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03197,2026-07-12 05:00:00,Contact Lens,Bangalore_WH,202,176,80,298,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03200,2026-07-12 08:00:00,Prescription Lens,Mumbai_WH,400,103,160,343,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03214,2026-07-12 22:00:00,Sunglasses,Delhi_WH,428,254,282,400,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03215,2026-07-12 23:00:00,Optical Frame,Mumbai_WH,365,132,203,294,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03219,2026-07-13 03:00:00,Optical Frame,Bangalore_WH,191,217,51,357,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03224,2026-07-13 08:00:00,Sunglasses,Bangalore_WH,422,242,255,409,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03247,2026-07-14 07:00:00,Optical Frame,Mumbai_WH,175,129,72,232,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03260,2026-07-14 20:00:00,Optical Frame,Delhi_WH,138,211,219,130,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03310,2026-07-16 22:00:00,Optical Frame,Bangalore_WH,340,212,97,455,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03352,2026-07-18 16:00:00,Optical Frame,Bangalore_WH,141,142,278,5,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03380,2026-07-19 20:00:00,Sunglasses,Bangalore_WH,445,51,210,286,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03391,2026-07-20 07:00:00,Prescription Lens,Mumbai_WH,214,104,189,129,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03396,2026-07-20 12:00:00,Contact Lens,Mumbai_WH,245,122,161,206,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03401,2026-07-20 17:00:00,Sunglasses,Mumbai_WH,480,158,129,509,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03427,2026-07-21 19:00:00,Contact Lens,Delhi_WH,119,184,162,141,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03456,2026-07-23 00:00:00,Sunglasses,Bangalore_WH,348,240,95,493,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03466,2026-07-23 10:00:00,Optical Frame,Mumbai_WH,111,184,162,133,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03489,2026-07-24 09:00:00,Prescription Lens,Mumbai_WH,228,227,208,247,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03499,2026-07-24 19:00:00,Reading Glasses,Delhi_WH,279,153,121,311,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03510,2026-07-25 06:00:00,Optical Frame,Delhi_WH,115,112,129,98,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03550,2026-07-26 22:00:00,Sunglasses,Mumbai_WH,136,122,51,207,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03569,2026-07-27 17:00:00,Reading Glasses,Delhi_WH,488,208,199,497,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03577,2026-07-28 01:00:00,Reading Glasses,Bangalore_WH,241,70,277,34,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03614,2026-07-29 14:00:00,Contact Lens,Mumbai_WH,205,232,175,262,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03624,2026-07-30 00:00:00,Sunglasses,Delhi_WH,347,91,119,319,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03633,2026-07-30 09:00:00,Reading Glasses,Bangalore_WH,486,54,95,445,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03657,2026-07-31 09:00:00,Reading Glasses,Bangalore_WH,378,111,212,277,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03683,2026-08-01 11:00:00,Optical Frame,Delhi_WH,330,242,222,350,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03686,2026-08-01 14:00:00,Prescription Lens,Bangalore_WH,287,86,274,99,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03706,2026-08-02 10:00:00,Contact Lens,Bangalore_WH,428,165,159,434,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03717,2026-08-02 21:00:00,Sunglasses,Delhi_WH,286,214,124,376,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03752,2026-08-04 08:00:00,Reading Glasses,Mumbai_WH,463,113,100,476,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03758,2026-08-04 14:00:00,Prescription Lens,Delhi_WH,105,276,140,241,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03793,2026-08-06 01:00:00,Optical Frame,Mumbai_WH,109,120,227,2,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03796,2026-08-06 04:00:00,Sunglasses,Mumbai_WH,127,76,127,76,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03807,2026-08-06 15:00:00,Sunglasses,Bangalore_WH,263,199,206,256,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03808,2026-08-06 16:00:00,Optical Frame,Bangalore_WH,303,97,88,312,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03815,2026-08-06 23:00:00,Sunglasses,Bangalore_WH,430,52,98,384,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03843,2026-08-08 03:00:00,Prescription Lens,Bangalore_WH,371,182,94,459,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03847,2026-08-08 07:00:00,Optical Frame,Mumbai_WH,423,62,175,310,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03850,2026-08-08 10:00:00,Reading Glasses,Delhi_WH,427,68,204,291,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03887,2026-08-09 23:00:00,Prescription Lens,Bangalore_WH,462,221,100,583,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03930,2026-08-11 18:00:00,Sunglasses,Delhi_WH,150,91,158,83,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03955,2026-08-12 19:00:00,Prescription Lens,Mumbai_WH,207,224,84,347,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03006,2026-07-04 06:00:00,Sunglasses,Bangalore_WH,479,61,290,250,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03097,2026-07-08 01:00:00,Sunglasses,Mumbai_WH,102,264,117,249,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03102,2026-07-08 06:00:00,Optical Frame,Delhi_WH,386,118,91,413,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03104,2026-07-08 08:00:00,Sunglasses,Delhi_WH,318,134,115,337,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03140,2026-07-09 20:00:00,Prescription Lens,Bangalore_WH,372,220,216,376,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03148,2026-07-10 04:00:00,Optical Frame,Delhi_WH,202,215,111,306,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03194,2026-07-12 02:00:00,Prescription Lens,Mumbai_WH,160,166,215,111,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03198,2026-07-12 06:00:00,Optical Frame,Bangalore_WH,376,232,199,409,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03205,2026-07-12 13:00:00,Reading Glasses,Delhi_WH,222,203,295,130,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03213,2026-07-12 21:00:00,Optical Frame,Delhi_WH,226,256,218,264,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03220,2026-07-13 04:00:00,Contact Lens,Delhi_WH,242,262,94,410,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03228,2026-07-13 12:00:00,Optical Frame,Mumbai_WH,128,275,278,125,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03229,2026-07-13 13:00:00,Optical Frame,Delhi_WH,284,173,82,375,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03230,2026-07-13 14:00:00,Prescription Lens,Mumbai_WH,143,170,287,26,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03232,2026-07-13 16:00:00,Prescription Lens,Delhi_WH,246,78,289,35,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03239,2026-07-13 23:00:00,Contact Lens,Mumbai_WH,316,190,211,295,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03265,2026-07-15 01:00:00,Reading Glasses,Bangalore_WH,126,196,175,147,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03269,2026-07-15 05:00:00,Sunglasses,Mumbai_WH,101,70,122,49,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03285,2026-07-15 21:00:00,Reading Glasses,Delhi_WH,497,270,129,638,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03295,2026-07-16 07:00:00,Sunglasses,Bangalore_WH,395,210,62,543,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03304,2026-07-16 16:00:00,Sunglasses,Delhi_WH,168,226,55,339,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03307,2026-07-16 19:00:00,Contact Lens,Bangalore_WH,226,255,140,341,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03320,2026-07-17 08:00:00,Prescription Lens,Mumbai_WH,301,164,169,296,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03367,2026-07-19 07:00:00,Optical Frame,Delhi_WH,222,181,244,159,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03383,2026-07-19 23:00:00,Contact Lens,Mumbai_WH,188,181,167,202,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03408,2026-07-21 00:00:00,Reading Glasses,Mumbai_WH,298,245,229,314,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03417,2026-07-21 09:00:00,Prescription Lens,Mumbai_WH,183,210,223,170,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03424,2026-07-21 16:00:00,Prescription Lens,Delhi_WH,449,290,183,556,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03430,2026-07-21 22:00:00,Optical Frame,Bangalore_WH,398,232,178,452,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03497,2026-07-24 17:00:00,Reading Glasses,Bangalore_WH,121,96,107,110,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03498,2026-07-24 18:00:00,Sunglasses,Mumbai_WH,197,103,62,238,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03501,2026-07-24 21:00:00,Contact Lens,Bangalore_WH,140,148,210,78,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03530,2026-07-26 02:00:00,Prescription Lens,Bangalore_WH,173,258,265,166,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03583,2026-07-28 07:00:00,Contact Lens,Delhi_WH,337,205,137,405,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03584,2026-07-28 08:00:00,Sunglasses,Bangalore_WH,196,88,94,190,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03609,2026-07-29 09:00:00,Reading Glasses,Mumbai_WH,383,55,211,227,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03610,2026-07-29 10:00:00,Optical Frame,Delhi_WH,124,242,128,238,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03631,2026-07-30 07:00:00,Optical Frame,Delhi_WH,127,164,227,64,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03636,2026-07-30 12:00:00,Contact Lens,Bangalore_WH,490,202,207,485,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03644,2026-07-30 20:00:00,Reading Glasses,Delhi_WH,197,174,284,87,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03660,2026-07-31 12:00:00,Optical Frame,Mumbai_WH,372,82,114,340,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03668,2026-07-31 20:00:00,Reading Glasses,Bangalore_WH,198,189,119,268,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03674,2026-08-01 02:00:00,Reading Glasses,Bangalore_WH,473,58,53,478,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03702,2026-08-02 06:00:00,Prescription Lens,Mumbai_WH,186,106,214,78,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03724,2026-08-03 04:00:00,Prescription Lens,Bangalore_WH,467,243,100,610,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03744,2026-08-04 00:00:00,Sunglasses,Delhi_WH,189,94,238,45,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03745,2026-08-04 01:00:00,Reading Glasses,Mumbai_WH,463,193,149,507,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03754,2026-08-04 10:00:00,Prescription Lens,Bangalore_WH,154,212,164,202,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03757,2026-08-04 13:00:00,Prescription Lens,Mumbai_WH,241,295,126,410,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03778,2026-08-05 10:00:00,Reading Glasses,Bangalore_WH,376,214,272,318,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03816,2026-08-07 00:00:00,Sunglasses,Mumbai_WH,457,54,76,435,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03825,2026-08-07 09:00:00,Optical Frame,Bangalore_WH,190,197,75,312,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03828,2026-08-07 12:00:00,Sunglasses,Bangalore_WH,338,251,203,386,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03831,2026-08-07 15:00:00,Sunglasses,Bangalore_WH,296,177,282,191,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03841,2026-08-08 01:00:00,Sunglasses,Delhi_WH,476,262,299,439,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03852,2026-08-08 12:00:00,Reading Glasses,Bangalore_WH,449,138,251,336,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03855,2026-08-08 15:00:00,Prescription Lens,Bangalore_WH,499,116,106,509,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03872,2026-08-09 08:00:00,Sunglasses,Mumbai_WH,326,115,188,253,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03884,2026-08-09 20:00:00,Prescription Lens,Mumbai_WH,385,177,222,340,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV03912,2026-08-11 00:00:00,Reading Glasses,Bangalore_WH,219,61,262,18,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV03917,2026-08-11 05:00:00,Reading Glasses,Mumbai_WH,253,268,214,307,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
