shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status,date,route,on_time,dispatch_date_dt,expected_delivery_date_dt,actual_delivery_date_dt,on_time_flag,delay_category,load_timestamp
SHP03964,ORD03964,Prescription Lens,58,Plant_A,Delhi_WH,SUP18,2026-07-16 04:00:00,2026-07-17 04:00:00,2026-07-18 04:00:00,2,Delivered,2026-07-16 04:00:00,East Route,1,2026-07-16,2026-07-17,2026-07-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03975,ORD03975,Prescription Lens,67,Plant_A,Delhi_WH,SUP9,2026-07-16 15:00:00,2026-07-17 15:00:00,2026-07-18 15:00:00,1,Delivered,2026-07-16 15:00:00,South Route,1,2026-07-16,2026-07-17,2026-07-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03984,ORD03984,Sunglasses,140,Plant_A,Bangalore_WH,SUP5,2026-07-17 00:00:00,2026-07-18 00:00:00,2026-07-19 00:00:00,5,Delivered,2026-07-17 00:00:00,South Route,0,2026-07-17,2026-07-18,2026-07-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03986,ORD03986,Optical Frame,21,Plant_B,Delhi_WH,SUP7,2026-07-17 02:00:00,2026-07-18 02:00:00,2026-07-19 02:00:00,1,Delayed,2026-07-17 02:00:00,East Route,1,2026-07-17,2026-07-18,2026-07-19,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03991,ORD03991,Contact Lens,38,Plant_B,Mumbai_WH,SUP10,2026-07-17 07:00:00,2026-07-18 07:00:00,2026-07-19 07:00:00,1,Delivered,2026-07-17 07:00:00,North Route,0,2026-07-17,2026-07-18,2026-07-19,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03038,ORD03038,Prescription Lens,22,Plant_A,Bangalore_WH,SUP18,2026-06-07 14:00:00,2026-06-08 14:00:00,2026-06-09 14:00:00,0,Delivered,2026-06-07 14:00:00,North Route,1,2026-06-07,2026-06-08,2026-06-09,1,On-Time,2026-04-10 12:15:58.138368
SHP03057,ORD03057,Contact Lens,197,Plant_B,Bangalore_WH,SUP20,2026-06-08 09:00:00,2026-06-09 09:00:00,2026-06-10 09:00:00,0,Delivered,2026-06-08 09:00:00,North Route,1,2026-06-08,2026-06-09,2026-06-10,1,On-Time,2026-04-10 12:15:58.138368
SHP03067,ORD03067,Contact Lens,39,Plant_B,Mumbai_WH,SUP12,2026-06-08 19:00:00,2026-06-09 19:00:00,2026-06-10 19:00:00,4,Delivered,2026-06-08 19:00:00,North Route,1,2026-06-08,2026-06-09,2026-06-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03085,ORD03085,Contact Lens,43,Plant_B,Mumbai_WH,SUP3,2026-06-09 13:00:00,2026-06-10 13:00:00,2026-06-11 13:00:00,6,Delivered,2026-06-09 13:00:00,North Route,1,2026-06-09,2026-06-10,2026-06-11,0,Major Delay,2026-04-10 12:15:58.138368
SHP03097,ORD03097,Reading Glasses,48,Plant_A,Mumbai_WH,SUP3,2026-06-10 01:00:00,2026-06-11 01:00:00,2026-06-12 01:00:00,3,Delivered,2026-06-10 01:00:00,West Route,0,2026-06-10,2026-06-11,2026-06-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03103,ORD03103,Reading Glasses,125,Plant_A,Delhi_WH,SUP3,2026-06-10 07:00:00,2026-06-11 07:00:00,2026-06-12 07:00:00,2,Delivered,2026-06-10 07:00:00,South Route,1,2026-06-10,2026-06-11,2026-06-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03113,ORD03113,Sunglasses,11,Plant_B,Delhi_WH,SUP8,2026-06-10 17:00:00,2026-06-11 17:00:00,2026-06-12 17:00:00,6,Delivered,2026-06-10 17:00:00,South Route,1,2026-06-10,2026-06-11,2026-06-12,0,Major Delay,2026-04-10 12:15:58.138368
SHP03130,ORD03130,Optical Frame,128,Plant_B,Bangalore_WH,SUP6,2026-06-11 10:00:00,2026-06-12 10:00:00,2026-06-13 10:00:00,1,Delivered,2026-06-11 10:00:00,West Route,0,2026-06-11,2026-06-12,2026-06-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03141,ORD03141,Prescription Lens,155,Plant_B,Delhi_WH,SUP5,2026-06-11 21:00:00,2026-06-12 21:00:00,2026-06-13 21:00:00,1,Delivered,2026-06-11 21:00:00,North Route,1,2026-06-11,2026-06-12,2026-06-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03149,ORD03149,Sunglasses,195,Plant_A,Bangalore_WH,SUP20,2026-06-12 05:00:00,2026-06-13 05:00:00,2026-06-14 05:00:00,1,Delayed,2026-06-12 05:00:00,East Route,1,2026-06-12,2026-06-13,2026-06-14,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03152,ORD03152,Optical Frame,40,Plant_B,Mumbai_WH,SUP1,2026-06-12 08:00:00,2026-06-13 08:00:00,2026-06-14 08:00:00,0,Delivered,2026-06-12 08:00:00,West Route,1,2026-06-12,2026-06-13,2026-06-14,1,On-Time,2026-04-10 12:15:58.138368
SHP03208,ORD03208,Contact Lens,27,Plant_B,Bangalore_WH,SUP14,2026-06-14 16:00:00,2026-06-15 16:00:00,2026-06-16 16:00:00,3,Delivered,2026-06-14 16:00:00,West Route,0,2026-06-14,2026-06-15,2026-06-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03216,ORD03216,Reading Glasses,165,Plant_A,Bangalore_WH,SUP18,2026-06-15 00:00:00,2026-06-16 00:00:00,2026-06-17 00:00:00,0,Delivered,2026-06-15 00:00:00,North Route,1,2026-06-15,2026-06-16,2026-06-17,1,On-Time,2026-04-10 12:15:58.138368
SHP03223,ORD03223,Optical Frame,43,Plant_A,Bangalore_WH,SUP13,2026-06-15 07:00:00,2026-06-16 07:00:00,2026-06-17 07:00:00,2,Delivered,2026-06-15 07:00:00,South Route,1,2026-06-15,2026-06-16,2026-06-17,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03231,ORD03231,Sunglasses,130,Plant_A,Bangalore_WH,SUP19,2026-06-15 15:00:00,2026-06-16 15:00:00,2026-06-17 15:00:00,2,Delayed,2026-06-15 15:00:00,North Route,1,2026-06-15,2026-06-16,2026-06-17,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03247,ORD03247,Sunglasses,141,Plant_A,Bangalore_WH,SUP10,2026-06-16 07:00:00,2026-06-17 07:00:00,2026-06-18 07:00:00,1,Delivered,2026-06-16 07:00:00,West Route,1,2026-06-16,2026-06-17,2026-06-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03283,ORD03283,Sunglasses,83,Plant_A,Mumbai_WH,SUP4,2026-06-17 19:00:00,2026-06-18 19:00:00,2026-06-19 19:00:00,6,Delivered,2026-06-17 19:00:00,South Route,1,2026-06-17,2026-06-18,2026-06-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03291,ORD03291,Prescription Lens,145,Plant_A,Bangalore_WH,SUP16,2026-06-18 03:00:00,2026-06-19 03:00:00,2026-06-20 03:00:00,1,Delivered,2026-06-18 03:00:00,North Route,1,2026-06-18,2026-06-19,2026-06-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03295,ORD03295,Contact Lens,159,Plant_A,Delhi_WH,SUP7,2026-06-18 07:00:00,2026-06-19 07:00:00,2026-06-20 07:00:00,2,Delivered,2026-06-18 07:00:00,East Route,1,2026-06-18,2026-06-19,2026-06-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03302,ORD03302,Prescription Lens,86,Plant_A,Bangalore_WH,SUP10,2026-06-18 14:00:00,2026-06-19 14:00:00,2026-06-20 14:00:00,4,Delayed,2026-06-18 14:00:00,South Route,1,2026-06-18,2026-06-19,2026-06-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP03307,ORD03307,Optical Frame,192,Plant_B,Delhi_WH,SUP10,2026-06-18 19:00:00,2026-06-19 19:00:00,2026-06-20 19:00:00,5,Delayed,2026-06-18 19:00:00,North Route,1,2026-06-18,2026-06-19,2026-06-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP03310,ORD03310,Optical Frame,21,Plant_B,Bangalore_WH,SUP10,2026-06-18 22:00:00,2026-06-19 22:00:00,2026-06-20 22:00:00,4,Delayed,2026-06-18 22:00:00,West Route,1,2026-06-18,2026-06-19,2026-06-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP03343,ORD03343,Sunglasses,148,Plant_B,Delhi_WH,SUP11,2026-06-20 07:00:00,2026-06-21 07:00:00,2026-06-22 07:00:00,1,Delivered,2026-06-20 07:00:00,South Route,0,2026-06-20,2026-06-21,2026-06-22,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03373,ORD03373,Reading Glasses,38,Plant_A,Delhi_WH,SUP12,2026-06-21 13:00:00,2026-06-22 13:00:00,2026-06-23 13:00:00,5,Delayed,2026-06-21 13:00:00,West Route,1,2026-06-21,2026-06-22,2026-06-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP03383,ORD03383,Sunglasses,70,Plant_B,Bangalore_WH,SUP1,2026-06-21 23:00:00,2026-06-22 23:00:00,2026-06-23 23:00:00,6,Delivered,2026-06-21 23:00:00,East Route,1,2026-06-21,2026-06-22,2026-06-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP03391,ORD03391,Reading Glasses,34,Plant_A,Delhi_WH,SUP15,2026-06-22 07:00:00,2026-06-23 07:00:00,2026-06-24 07:00:00,1,Delivered,2026-06-22 07:00:00,North Route,1,2026-06-22,2026-06-23,2026-06-24,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03396,ORD03396,Reading Glasses,170,Plant_B,Bangalore_WH,SUP20,2026-06-22 12:00:00,2026-06-23 12:00:00,2026-06-24 12:00:00,4,Delivered,2026-06-22 12:00:00,East Route,1,2026-06-22,2026-06-23,2026-06-24,0,Major Delay,2026-04-10 12:15:58.138368
SHP03423,ORD03423,Contact Lens,57,Plant_A,Mumbai_WH,SUP9,2026-06-23 15:00:00,2026-06-24 15:00:00,2026-06-25 15:00:00,6,Delivered,2026-06-23 15:00:00,North Route,1,2026-06-23,2026-06-24,2026-06-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP03439,ORD03439,Sunglasses,134,Plant_A,Mumbai_WH,SUP9,2026-06-24 07:00:00,2026-06-25 07:00:00,2026-06-26 07:00:00,1,Delivered,2026-06-24 07:00:00,North Route,1,2026-06-24,2026-06-25,2026-06-26,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03474,ORD03474,Reading Glasses,176,Plant_A,Mumbai_WH,SUP19,2026-06-25 18:00:00,2026-06-26 18:00:00,2026-06-27 18:00:00,5,Delivered,2026-06-25 18:00:00,West Route,1,2026-06-25,2026-06-26,2026-06-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP03483,ORD03483,Optical Frame,101,Plant_A,Delhi_WH,SUP1,2026-06-26 03:00:00,2026-06-27 03:00:00,2026-06-28 03:00:00,0,Delivered,2026-06-26 03:00:00,East Route,1,2026-06-26,2026-06-27,2026-06-28,1,On-Time,2026-04-10 12:15:58.138368
SHP03488,ORD03488,Optical Frame,155,Plant_B,Bangalore_WH,SUP16,2026-06-26 08:00:00,2026-06-27 08:00:00,2026-06-28 08:00:00,3,Delivered,2026-06-26 08:00:00,East Route,1,2026-06-26,2026-06-27,2026-06-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03503,ORD03503,Sunglasses,98,Plant_B,Bangalore_WH,SUP6,2026-06-26 23:00:00,2026-06-27 23:00:00,2026-06-28 23:00:00,2,Delayed,2026-06-26 23:00:00,East Route,1,2026-06-26,2026-06-27,2026-06-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03515,ORD03515,Sunglasses,155,Plant_A,Bangalore_WH,SUP19,2026-06-27 11:00:00,2026-06-28 11:00:00,2026-06-29 11:00:00,0,Delivered,2026-06-27 11:00:00,North Route,1,2026-06-27,2026-06-28,2026-06-29,1,On-Time,2026-04-10 12:15:58.138368
SHP03532,ORD03532,Prescription Lens,99,Plant_B,Delhi_WH,SUP1,2026-06-28 04:00:00,2026-06-29 04:00:00,2026-06-30 04:00:00,4,Delivered,2026-06-28 04:00:00,North Route,0,2026-06-28,2026-06-29,2026-06-30,0,Major Delay,2026-04-10 12:15:58.138368
SHP03539,ORD03539,Optical Frame,85,Plant_B,Bangalore_WH,SUP15,2026-06-28 11:00:00,2026-06-29 11:00:00,2026-06-30 11:00:00,6,Delivered,2026-06-28 11:00:00,South Route,1,2026-06-28,2026-06-29,2026-06-30,0,Major Delay,2026-04-10 12:15:58.138368
SHP03547,ORD03547,Optical Frame,150,Plant_A,Delhi_WH,SUP11,2026-06-28 19:00:00,2026-06-29 19:00:00,2026-06-30 19:00:00,6,Delivered,2026-06-28 19:00:00,East Route,1,2026-06-28,2026-06-29,2026-06-30,0,Major Delay,2026-04-10 12:15:58.138368
SHP03597,ORD03597,Prescription Lens,109,Plant_A,Mumbai_WH,SUP19,2026-06-30 21:00:00,2026-07-01 21:00:00,2026-07-02 21:00:00,1,Delivered,2026-06-30 21:00:00,East Route,1,2026-06-30,2026-07-01,2026-07-02,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03607,ORD03607,Sunglasses,45,Plant_B,Mumbai_WH,SUP13,2026-07-01 07:00:00,2026-07-02 07:00:00,2026-07-03 07:00:00,0,Delivered,2026-07-01 07:00:00,East Route,0,2026-07-01,2026-07-02,2026-07-03,1,On-Time,2026-04-10 12:15:58.138368
SHP03676,ORD03676,Prescription Lens,23,Plant_A,Delhi_WH,SUP8,2026-07-04 04:00:00,2026-07-05 04:00:00,2026-07-06 04:00:00,1,Delivered,2026-07-04 04:00:00,North Route,1,2026-07-04,2026-07-05,2026-07-06,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03728,ORD03728,Contact Lens,157,Plant_B,Bangalore_WH,SUP17,2026-07-06 08:00:00,2026-07-07 08:00:00,2026-07-08 08:00:00,6,Delivered,2026-07-06 08:00:00,East Route,1,2026-07-06,2026-07-07,2026-07-08,0,Major Delay,2026-04-10 12:15:58.138368
SHP03775,ORD03775,Prescription Lens,82,Plant_B,Mumbai_WH,SUP7,2026-07-08 07:00:00,2026-07-09 07:00:00,2026-07-10 07:00:00,4,Delivered,2026-07-08 07:00:00,East Route,1,2026-07-08,2026-07-09,2026-07-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03777,ORD03777,Contact Lens,135,Plant_B,Delhi_WH,SUP9,2026-07-08 09:00:00,2026-07-09 09:00:00,2026-07-10 09:00:00,4,Delivered,2026-07-08 09:00:00,East Route,1,2026-07-08,2026-07-09,2026-07-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03783,ORD03783,Contact Lens,60,Plant_A,Mumbai_WH,SUP13,2026-07-08 15:00:00,2026-07-09 15:00:00,2026-07-10 15:00:00,4,Delivered,2026-07-08 15:00:00,North Route,1,2026-07-08,2026-07-09,2026-07-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03803,ORD03803,Reading Glasses,149,Plant_A,Mumbai_WH,SUP12,2026-07-09 11:00:00,2026-07-10 11:00:00,2026-07-11 11:00:00,0,Delivered,2026-07-09 11:00:00,East Route,1,2026-07-09,2026-07-10,2026-07-11,1,On-Time,2026-04-10 12:15:58.138368
SHP03815,ORD03815,Sunglasses,49,Plant_B,Mumbai_WH,SUP13,2026-07-09 23:00:00,2026-07-10 23:00:00,2026-07-11 23:00:00,1,Delivered,2026-07-09 23:00:00,East Route,1,2026-07-09,2026-07-10,2026-07-11,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03821,ORD03821,Reading Glasses,22,Plant_A,Delhi_WH,SUP10,2026-07-10 05:00:00,2026-07-11 05:00:00,2026-07-12 05:00:00,5,Delivered,2026-07-10 05:00:00,West Route,1,2026-07-10,2026-07-11,2026-07-12,0,Major Delay,2026-04-10 12:15:58.138368
SHP03838,ORD03838,Optical Frame,60,Plant_B,Delhi_WH,SUP4,2026-07-10 22:00:00,2026-07-11 22:00:00,2026-07-12 22:00:00,6,Delivered,2026-07-10 22:00:00,South Route,0,2026-07-10,2026-07-11,2026-07-12,0,Major Delay,2026-04-10 12:15:58.138368
SHP03841,ORD03841,Prescription Lens,79,Plant_A,Mumbai_WH,SUP10,2026-07-11 01:00:00,2026-07-12 01:00:00,2026-07-13 01:00:00,3,Delivered,2026-07-11 01:00:00,North Route,1,2026-07-11,2026-07-12,2026-07-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03864,ORD03864,Contact Lens,156,Plant_B,Bangalore_WH,SUP10,2026-07-12 00:00:00,2026-07-13 00:00:00,2026-07-14 00:00:00,4,Delivered,2026-07-12 00:00:00,East Route,1,2026-07-12,2026-07-13,2026-07-14,0,Major Delay,2026-04-10 12:15:58.138368
SHP03872,ORD03872,Contact Lens,196,Plant_A,Delhi_WH,SUP6,2026-07-12 08:00:00,2026-07-13 08:00:00,2026-07-14 08:00:00,4,Delivered,2026-07-12 08:00:00,South Route,1,2026-07-12,2026-07-13,2026-07-14,0,Major Delay,2026-04-10 12:15:58.138368
SHP03876,ORD03876,Optical Frame,139,Plant_B,Mumbai_WH,SUP1,2026-07-12 12:00:00,2026-07-13 12:00:00,2026-07-14 12:00:00,2,Delivered,2026-07-12 12:00:00,West Route,1,2026-07-12,2026-07-13,2026-07-14,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03887,ORD03887,Contact Lens,63,Plant_A,Delhi_WH,SUP14,2026-07-12 23:00:00,2026-07-13 23:00:00,2026-07-14 23:00:00,2,Delivered,2026-07-12 23:00:00,North Route,1,2026-07-12,2026-07-13,2026-07-14,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03890,ORD03890,Contact Lens,105,Plant_A,Mumbai_WH,SUP19,2026-07-13 02:00:00,2026-07-14 02:00:00,2026-07-15 02:00:00,4,Delivered,2026-07-13 02:00:00,East Route,1,2026-07-13,2026-07-14,2026-07-15,0,Major Delay,2026-04-10 12:15:58.138368
SHP03891,ORD03891,Prescription Lens,137,Plant_A,Bangalore_WH,SUP8,2026-07-13 03:00:00,2026-07-14 03:00:00,2026-07-15 03:00:00,6,Delayed,2026-07-13 03:00:00,North Route,1,2026-07-13,2026-07-14,2026-07-15,0,Major Delay,2026-04-10 12:15:58.138368
SHP03905,ORD03905,Optical Frame,41,Plant_A,Bangalore_WH,SUP8,2026-07-13 17:00:00,2026-07-14 17:00:00,2026-07-15 17:00:00,0,Delivered,2026-07-13 17:00:00,South Route,1,2026-07-13,2026-07-14,2026-07-15,1,On-Time,2026-04-10 12:15:58.138368
SHP03911,ORD03911,Reading Glasses,117,Plant_B,Delhi_WH,SUP8,2026-07-13 23:00:00,2026-07-14 23:00:00,2026-07-15 23:00:00,4,Delivered,2026-07-13 23:00:00,East Route,1,2026-07-13,2026-07-14,2026-07-15,0,Major Delay,2026-04-10 12:15:58.138368
SHP03912,ORD03912,Reading Glasses,69,Plant_B,Mumbai_WH,SUP10,2026-07-14 00:00:00,2026-07-15 00:00:00,2026-07-16 00:00:00,2,Delivered,2026-07-14 00:00:00,West Route,1,2026-07-14,2026-07-15,2026-07-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03935,ORD03935,Sunglasses,192,Plant_A,Delhi_WH,SUP4,2026-07-14 23:00:00,2026-07-15 23:00:00,2026-07-16 23:00:00,3,Delivered,2026-07-14 23:00:00,North Route,1,2026-07-14,2026-07-15,2026-07-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03957,ORD03957,Contact Lens,173,Plant_B,Delhi_WH,SUP1,2026-07-15 21:00:00,2026-07-16 21:00:00,2026-07-17 21:00:00,5,Delivered,2026-07-15 21:00:00,East Route,1,2026-07-15,2026-07-16,2026-07-17,0,Major Delay,2026-04-10 12:15:58.138368
SHP03972,ORD03972,Reading Glasses,88,Plant_A,Delhi_WH,SUP10,2026-07-16 12:00:00,2026-07-17 12:00:00,2026-07-18 12:00:00,6,Delayed,2026-07-16 12:00:00,East Route,1,2026-07-16,2026-07-17,2026-07-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP03976,ORD03976,Contact Lens,23,Plant_B,Mumbai_WH,SUP5,2026-07-16 16:00:00,2026-07-17 16:00:00,2026-07-18 16:00:00,6,Delivered,2026-07-16 16:00:00,South Route,1,2026-07-16,2026-07-17,2026-07-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP03981,ORD03981,Sunglasses,132,Plant_A,Mumbai_WH,SUP14,2026-07-16 21:00:00,2026-07-17 21:00:00,2026-07-18 21:00:00,1,Delivered,2026-07-16 21:00:00,West Route,1,2026-07-16,2026-07-17,2026-07-18,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03994,ORD03994,Prescription Lens,63,Plant_B,Delhi_WH,SUP11,2026-07-17 10:00:00,2026-07-18 10:00:00,2026-07-19 10:00:00,4,Delivered,2026-07-17 10:00:00,North Route,1,2026-07-17,2026-07-18,2026-07-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03016,ORD03016,Prescription Lens,71,Plant_B,Bangalore_WH,SUP4,2026-06-06 16:00:00,2026-06-07 16:00:00,2026-06-08 16:00:00,1,Delayed,2026-06-06 16:00:00,North Route,1,2026-06-06,2026-06-07,2026-06-08,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03020,ORD03020,Reading Glasses,66,Plant_B,Mumbai_WH,SUP2,2026-06-06 20:00:00,2026-06-07 20:00:00,2026-06-08 20:00:00,5,Delayed,2026-06-06 20:00:00,North Route,0,2026-06-06,2026-06-07,2026-06-08,0,Major Delay,2026-04-10 12:15:58.138368
SHP03030,ORD03030,Reading Glasses,38,Plant_B,Mumbai_WH,SUP9,2026-06-07 06:00:00,2026-06-08 06:00:00,2026-06-09 06:00:00,5,Delivered,2026-06-07 06:00:00,East Route,1,2026-06-07,2026-06-08,2026-06-09,0,Major Delay,2026-04-10 12:15:58.138368
SHP03036,ORD03036,Reading Glasses,61,Plant_A,Delhi_WH,SUP18,2026-06-07 12:00:00,2026-06-08 12:00:00,2026-06-09 12:00:00,6,Delayed,2026-06-07 12:00:00,East Route,1,2026-06-07,2026-06-08,2026-06-09,0,Major Delay,2026-04-10 12:15:58.138368
SHP03058,ORD03058,Contact Lens,45,Plant_A,Bangalore_WH,SUP17,2026-06-08 10:00:00,2026-06-09 10:00:00,2026-06-10 10:00:00,2,Delivered,2026-06-08 10:00:00,West Route,1,2026-06-08,2026-06-09,2026-06-10,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03065,ORD03065,Prescription Lens,50,Plant_B,Mumbai_WH,SUP2,2026-06-08 17:00:00,2026-06-09 17:00:00,2026-06-10 17:00:00,5,Delivered,2026-06-08 17:00:00,North Route,1,2026-06-08,2026-06-09,2026-06-10,0,Major Delay,2026-04-10 12:15:58.138368
SHP03078,ORD03078,Contact Lens,155,Plant_A,Mumbai_WH,SUP1,2026-06-09 06:00:00,2026-06-10 06:00:00,2026-06-11 06:00:00,0,Delivered,2026-06-09 06:00:00,West Route,0,2026-06-09,2026-06-10,2026-06-11,1,On-Time,2026-04-10 12:15:58.138368
SHP03100,ORD03100,Prescription Lens,132,Plant_A,Mumbai_WH,SUP14,2026-06-10 04:00:00,2026-06-11 04:00:00,2026-06-12 04:00:00,3,Delivered,2026-06-10 04:00:00,West Route,1,2026-06-10,2026-06-11,2026-06-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03119,ORD03119,Optical Frame,143,Plant_A,Mumbai_WH,SUP5,2026-06-10 23:00:00,2026-06-11 23:00:00,2026-06-12 23:00:00,3,Delivered,2026-06-10 23:00:00,West Route,1,2026-06-10,2026-06-11,2026-06-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03142,ORD03142,Sunglasses,52,Plant_B,Mumbai_WH,SUP1,2026-06-11 22:00:00,2026-06-12 22:00:00,2026-06-13 22:00:00,2,Delayed,2026-06-11 22:00:00,North Route,0,2026-06-11,2026-06-12,2026-06-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03189,ORD03189,Reading Glasses,102,Plant_B,Mumbai_WH,SUP8,2026-06-13 21:00:00,2026-06-14 21:00:00,2026-06-15 21:00:00,3,Delivered,2026-06-13 21:00:00,East Route,1,2026-06-13,2026-06-14,2026-06-15,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03203,ORD03203,Sunglasses,53,Plant_B,Delhi_WH,SUP17,2026-06-14 11:00:00,2026-06-15 11:00:00,2026-06-16 11:00:00,4,Delivered,2026-06-14 11:00:00,East Route,0,2026-06-14,2026-06-15,2026-06-16,0,Major Delay,2026-04-10 12:15:58.138368
SHP03219,ORD03219,Optical Frame,144,Plant_B,Delhi_WH,SUP5,2026-06-15 03:00:00,2026-06-16 03:00:00,2026-06-17 03:00:00,4,Delivered,2026-06-15 03:00:00,West Route,1,2026-06-15,2026-06-16,2026-06-17,0,Major Delay,2026-04-10 12:15:58.138368
SHP03256,ORD03256,Sunglasses,187,Plant_A,Bangalore_WH,SUP20,2026-06-16 16:00:00,2026-06-17 16:00:00,2026-06-18 16:00:00,4,Delivered,2026-06-16 16:00:00,North Route,1,2026-06-16,2026-06-17,2026-06-18,0,Major Delay,2026-04-10 12:15:58.138368
SHP03273,ORD03273,Contact Lens,127,Plant_B,Bangalore_WH,SUP15,2026-06-17 09:00:00,2026-06-18 09:00:00,2026-06-19 09:00:00,6,Delivered,2026-06-17 09:00:00,South Route,1,2026-06-17,2026-06-18,2026-06-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03274,ORD03274,Reading Glasses,54,Plant_B,Delhi_WH,SUP17,2026-06-17 10:00:00,2026-06-18 10:00:00,2026-06-19 10:00:00,1,Delivered,2026-06-17 10:00:00,West Route,1,2026-06-17,2026-06-18,2026-06-19,0,Minor Delay,2026-04-10 12:15:58.138368
SHP03279,ORD03279,Reading Glasses,110,Plant_B,Bangalore_WH,SUP5,2026-06-17 15:00:00,2026-06-18 15:00:00,2026-06-19 15:00:00,5,Delivered,2026-06-17 15:00:00,West Route,1,2026-06-17,2026-06-18,2026-06-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03284,ORD03284,Optical Frame,46,Plant_B,Mumbai_WH,SUP8,2026-06-17 20:00:00,2026-06-18 20:00:00,2026-06-19 20:00:00,4,Delivered,2026-06-17 20:00:00,North Route,1,2026-06-17,2026-06-18,2026-06-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP03314,ORD03314,Sunglasses,123,Plant_B,Bangalore_WH,SUP5,2026-06-19 02:00:00,2026-06-20 02:00:00,2026-06-21 02:00:00,6,Delivered,2026-06-19 02:00:00,West Route,1,2026-06-19,2026-06-20,2026-06-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP03334,ORD03334,Optical Frame,133,Plant_B,Mumbai_WH,SUP19,2026-06-19 22:00:00,2026-06-20 22:00:00,2026-06-21 22:00:00,5,Delayed,2026-06-19 22:00:00,South Route,1,2026-06-19,2026-06-20,2026-06-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP03339,ORD03339,Prescription Lens,41,Plant_A,Delhi_WH,SUP8,2026-06-20 03:00:00,2026-06-21 03:00:00,2026-06-22 03:00:00,6,Delivered,2026-06-20 03:00:00,East Route,1,2026-06-20,2026-06-21,2026-06-22,0,Major Delay,2026-04-10 12:15:58.138368
SHP03412,ORD03412,Optical Frame,76,Plant_A,Bangalore_WH,SUP18,2026-06-23 04:00:00,2026-06-24 04:00:00,2026-06-25 04:00:00,5,Delayed,2026-06-23 04:00:00,West Route,0,2026-06-23,2026-06-24,2026-06-25,0,Major Delay,2026-04-10 12:15:58.138368
