shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status,date,route,on_time
SHP03675,ORD03675,Contact Lens,155,Plant_A,Delhi_WH,SUP1,2026-07-04 03:00:00,2026-07-05 03:00:00,2026-07-06 03:00:00,1,Delivered,2026-07-04 03:00:00,South Route,1
SHP03676,ORD03676,Contact Lens,172,Plant_A,Bangalore_WH,SUP17,2026-07-04 04:00:00,2026-07-05 04:00:00,2026-07-06 04:00:00,2,Delivered,2026-07-04 04:00:00,West Route,1
SHP03677,ORD03677,Sunglasses,58,Plant_A,Bangalore_WH,SUP11,2026-07-04 05:00:00,2026-07-05 05:00:00,2026-07-06 05:00:00,1,Delivered,2026-07-04 05:00:00,West Route,1
SHP03678,ORD03678,Optical Frame,133,Plant_A,Mumbai_WH,SUP11,2026-07-04 06:00:00,2026-07-05 06:00:00,2026-07-06 06:00:00,4,Delivered,2026-07-04 06:00:00,North Route,1
SHP03679,ORD03679,Sunglasses,179,Plant_A,Delhi_WH,SUP3,2026-07-04 07:00:00,2026-07-05 07:00:00,2026-07-06 07:00:00,6,Delivered,2026-07-04 07:00:00,North Route,1
SHP03680,ORD03680,Contact Lens,141,Plant_B,Bangalore_WH,SUP5,2026-07-04 08:00:00,2026-07-05 08:00:00,2026-07-06 08:00:00,5,Delivered,2026-07-04 08:00:00,North Route,1
SHP03681,ORD03681,Sunglasses,167,Plant_A,Mumbai_WH,SUP6,2026-07-04 09:00:00,2026-07-05 09:00:00,2026-07-06 09:00:00,4,Delivered,2026-07-04 09:00:00,East Route,1
SHP03682,ORD03682,Optical Frame,174,Plant_B,Mumbai_WH,SUP8,2026-07-04 10:00:00,2026-07-05 10:00:00,2026-07-06 10:00:00,2,Delayed,2026-07-04 10:00:00,North Route,1
SHP03683,ORD03683,Sunglasses,117,Plant_B,Mumbai_WH,SUP17,2026-07-04 11:00:00,2026-07-05 11:00:00,2026-07-06 11:00:00,1,Delivered,2026-07-04 11:00:00,South Route,0
SHP03684,ORD03684,Prescription Lens,188,Plant_B,Delhi_WH,SUP20,2026-07-04 12:00:00,2026-07-05 12:00:00,2026-07-06 12:00:00,0,Delivered,2026-07-04 12:00:00,South Route,1
SHP03685,ORD03685,Contact Lens,11,Plant_A,Delhi_WH,SUP8,2026-07-04 13:00:00,2026-07-05 13:00:00,2026-07-06 13:00:00,2,Delivered,2026-07-04 13:00:00,West Route,1
SHP03686,ORD03686,Reading Glasses,99,Plant_B,Delhi_WH,SUP5,2026-07-04 14:00:00,2026-07-05 14:00:00,2026-07-06 14:00:00,1,Delayed,2026-07-04 14:00:00,South Route,0
SHP03687,ORD03687,Contact Lens,105,Plant_A,Bangalore_WH,SUP10,2026-07-04 15:00:00,2026-07-05 15:00:00,2026-07-06 15:00:00,5,Delivered,2026-07-04 15:00:00,South Route,1
SHP03688,ORD03688,Optical Frame,104,Plant_B,Mumbai_WH,SUP7,2026-07-04 16:00:00,2026-07-05 16:00:00,2026-07-06 16:00:00,3,Delivered,2026-07-04 16:00:00,East Route,1
SHP03689,ORD03689,Optical Frame,13,Plant_A,Delhi_WH,SUP14,2026-07-04 17:00:00,2026-07-05 17:00:00,2026-07-06 17:00:00,2,Delivered,2026-07-04 17:00:00,South Route,1
SHP03690,ORD03690,Reading Glasses,96,Plant_A,Mumbai_WH,SUP18,2026-07-04 18:00:00,2026-07-05 18:00:00,2026-07-06 18:00:00,3,Delivered,2026-07-04 18:00:00,South Route,1
SHP03691,ORD03691,Contact Lens,36,Plant_A,Delhi_WH,SUP14,2026-07-04 19:00:00,2026-07-05 19:00:00,2026-07-06 19:00:00,2,Delivered,2026-07-04 19:00:00,East Route,0
SHP03692,ORD03692,Reading Glasses,106,Plant_B,Bangalore_WH,SUP10,2026-07-04 20:00:00,2026-07-05 20:00:00,2026-07-06 20:00:00,3,Delivered,2026-07-04 20:00:00,South Route,0
SHP03693,ORD03693,Optical Frame,117,Plant_B,Bangalore_WH,SUP16,2026-07-04 21:00:00,2026-07-05 21:00:00,2026-07-06 21:00:00,3,Delivered,2026-07-04 21:00:00,West Route,1
SHP03694,ORD03694,Reading Glasses,33,Plant_A,Delhi_WH,SUP7,2026-07-04 22:00:00,2026-07-05 22:00:00,2026-07-06 22:00:00,1,Delivered,2026-07-04 22:00:00,North Route,0
SHP03695,ORD03695,Prescription Lens,84,Plant_B,Bangalore_WH,SUP9,2026-07-04 23:00:00,2026-07-05 23:00:00,2026-07-06 23:00:00,0,Delivered,2026-07-04 23:00:00,East Route,0
SHP03696,ORD03696,Reading Glasses,174,Plant_A,Bangalore_WH,SUP16,2026-07-05 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,1,Delivered,2026-07-05 00:00:00,West Route,1
SHP03697,ORD03697,Sunglasses,49,Plant_A,Bangalore_WH,SUP17,2026-07-05 01:00:00,2026-07-06 01:00:00,2026-07-07 01:00:00,5,Delivered,2026-07-05 01:00:00,South Route,0
SHP03698,ORD03698,Optical Frame,181,Plant_A,Bangalore_WH,SUP14,2026-07-05 02:00:00,2026-07-06 02:00:00,2026-07-07 02:00:00,1,Delivered,2026-07-05 02:00:00,South Route,1
SHP03699,ORD03699,Optical Frame,118,Plant_A,Bangalore_WH,SUP2,2026-07-05 03:00:00,2026-07-06 03:00:00,2026-07-07 03:00:00,5,Delayed,2026-07-05 03:00:00,East Route,1
SHP03700,ORD03700,Contact Lens,165,Plant_B,Mumbai_WH,SUP9,2026-07-05 04:00:00,2026-07-06 04:00:00,2026-07-07 04:00:00,5,Delivered,2026-07-05 04:00:00,East Route,0
SHP03701,ORD03701,Optical Frame,72,Plant_A,Delhi_WH,SUP11,2026-07-05 05:00:00,2026-07-06 05:00:00,2026-07-07 05:00:00,4,Delayed,2026-07-05 05:00:00,South Route,1
SHP03702,ORD03702,Sunglasses,82,Plant_A,Mumbai_WH,SUP18,2026-07-05 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,4,Delivered,2026-07-05 06:00:00,North Route,0
SHP03703,ORD03703,Prescription Lens,15,Plant_A,Mumbai_WH,SUP12,2026-07-05 07:00:00,2026-07-06 07:00:00,2026-07-07 07:00:00,4,Delivered,2026-07-05 07:00:00,North Route,1
SHP03704,ORD03704,Optical Frame,12,Plant_A,Mumbai_WH,SUP11,2026-07-05 08:00:00,2026-07-06 08:00:00,2026-07-07 08:00:00,5,Delivered,2026-07-05 08:00:00,West Route,1
SHP03705,ORD03705,Contact Lens,60,Plant_A,Mumbai_WH,SUP18,2026-07-05 09:00:00,2026-07-06 09:00:00,2026-07-07 09:00:00,1,Delivered,2026-07-05 09:00:00,South Route,0
SHP03706,ORD03706,Prescription Lens,91,Plant_B,Bangalore_WH,SUP14,2026-07-05 10:00:00,2026-07-06 10:00:00,2026-07-07 10:00:00,4,Delivered,2026-07-05 10:00:00,South Route,0
SHP03707,ORD03707,Optical Frame,83,Plant_A,Delhi_WH,SUP3,2026-07-05 11:00:00,2026-07-06 11:00:00,2026-07-07 11:00:00,3,Delayed,2026-07-05 11:00:00,West Route,0
SHP03708,ORD03708,Reading Glasses,193,Plant_A,Delhi_WH,SUP3,2026-07-05 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,6,Delayed,2026-07-05 12:00:00,South Route,0
SHP03709,ORD03709,Prescription Lens,121,Plant_A,Delhi_WH,SUP13,2026-07-05 13:00:00,2026-07-06 13:00:00,2026-07-07 13:00:00,1,Delivered,2026-07-05 13:00:00,West Route,1
SHP03710,ORD03710,Contact Lens,45,Plant_B,Delhi_WH,SUP2,2026-07-05 14:00:00,2026-07-06 14:00:00,2026-07-07 14:00:00,3,Delivered,2026-07-05 14:00:00,West Route,1
SHP03711,ORD03711,Optical Frame,44,Plant_A,Mumbai_WH,SUP14,2026-07-05 15:00:00,2026-07-06 15:00:00,2026-07-07 15:00:00,2,Delivered,2026-07-05 15:00:00,East Route,0
SHP03712,ORD03712,Optical Frame,51,Plant_B,Bangalore_WH,SUP1,2026-07-05 16:00:00,2026-07-06 16:00:00,2026-07-07 16:00:00,4,Delayed,2026-07-05 16:00:00,North Route,1
SHP03713,ORD03713,Sunglasses,171,Plant_A,Delhi_WH,SUP4,2026-07-05 17:00:00,2026-07-06 17:00:00,2026-07-07 17:00:00,0,Delivered,2026-07-05 17:00:00,East Route,1
SHP03714,ORD03714,Sunglasses,46,Plant_A,Mumbai_WH,SUP12,2026-07-05 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,2,Delayed,2026-07-05 18:00:00,South Route,0
SHP03715,ORD03715,Sunglasses,26,Plant_B,Delhi_WH,SUP17,2026-07-05 19:00:00,2026-07-06 19:00:00,2026-07-07 19:00:00,4,Delivered,2026-07-05 19:00:00,South Route,1
SHP03716,ORD03716,Reading Glasses,112,Plant_B,Mumbai_WH,SUP1,2026-07-05 20:00:00,2026-07-06 20:00:00,2026-07-07 20:00:00,0,Delivered,2026-07-05 20:00:00,North Route,1
SHP03717,ORD03717,Prescription Lens,191,Plant_A,Bangalore_WH,SUP9,2026-07-05 21:00:00,2026-07-06 21:00:00,2026-07-07 21:00:00,1,Delivered,2026-07-05 21:00:00,North Route,1
SHP03718,ORD03718,Prescription Lens,35,Plant_A,Delhi_WH,SUP13,2026-07-05 22:00:00,2026-07-06 22:00:00,2026-07-07 22:00:00,1,Delivered,2026-07-05 22:00:00,South Route,1
SHP03719,ORD03719,Sunglasses,69,Plant_A,Bangalore_WH,SUP6,2026-07-05 23:00:00,2026-07-06 23:00:00,2026-07-07 23:00:00,5,Delivered,2026-07-05 23:00:00,East Route,1
SHP03720,ORD03720,Prescription Lens,130,Plant_B,Mumbai_WH,SUP9,2026-07-06 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,0,Delivered,2026-07-06 00:00:00,North Route,0
SHP03721,ORD03721,Contact Lens,106,Plant_A,Mumbai_WH,SUP1,2026-07-06 01:00:00,2026-07-07 01:00:00,2026-07-08 01:00:00,1,Delivered,2026-07-06 01:00:00,West Route,1
SHP03722,ORD03722,Reading Glasses,71,Plant_A,Delhi_WH,SUP1,2026-07-06 02:00:00,2026-07-07 02:00:00,2026-07-08 02:00:00,0,Delayed,2026-07-06 02:00:00,South Route,1
SHP03723,ORD03723,Contact Lens,198,Plant_A,Delhi_WH,SUP11,2026-07-06 03:00:00,2026-07-07 03:00:00,2026-07-08 03:00:00,1,Delivered,2026-07-06 03:00:00,East Route,0
SHP03724,ORD03724,Reading Glasses,137,Plant_B,Bangalore_WH,SUP17,2026-07-06 04:00:00,2026-07-07 04:00:00,2026-07-08 04:00:00,1,Delivered,2026-07-06 04:00:00,West Route,1
SHP03725,ORD03725,Sunglasses,64,Plant_A,Mumbai_WH,SUP18,2026-07-06 05:00:00,2026-07-07 05:00:00,2026-07-08 05:00:00,3,Delivered,2026-07-06 05:00:00,South Route,1
SHP03726,ORD03726,Prescription Lens,97,Plant_A,Mumbai_WH,SUP4,2026-07-06 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,1,Delivered,2026-07-06 06:00:00,North Route,1
SHP03727,ORD03727,Contact Lens,135,Plant_B,Delhi_WH,SUP17,2026-07-06 07:00:00,2026-07-07 07:00:00,2026-07-08 07:00:00,5,Delivered,2026-07-06 07:00:00,South Route,1
SHP03728,ORD03728,Optical Frame,84,Plant_A,Delhi_WH,SUP17,2026-07-06 08:00:00,2026-07-07 08:00:00,2026-07-08 08:00:00,5,Delivered,2026-07-06 08:00:00,East Route,1
SHP03729,ORD03729,Optical Frame,136,Plant_A,Mumbai_WH,SUP17,2026-07-06 09:00:00,2026-07-07 09:00:00,2026-07-08 09:00:00,6,Delivered,2026-07-06 09:00:00,North Route,1
SHP03730,ORD03730,Sunglasses,183,Plant_B,Mumbai_WH,SUP13,2026-07-06 10:00:00,2026-07-07 10:00:00,2026-07-08 10:00:00,5,Delivered,2026-07-06 10:00:00,North Route,1
SHP03731,ORD03731,Contact Lens,99,Plant_B,Delhi_WH,SUP13,2026-07-06 11:00:00,2026-07-07 11:00:00,2026-07-08 11:00:00,1,Delayed,2026-07-06 11:00:00,West Route,1
SHP03732,ORD03732,Optical Frame,145,Plant_A,Bangalore_WH,SUP3,2026-07-06 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,0,Delivered,2026-07-06 12:00:00,West Route,1
SHP03733,ORD03733,Prescription Lens,135,Plant_A,Bangalore_WH,SUP7,2026-07-06 13:00:00,2026-07-07 13:00:00,2026-07-08 13:00:00,4,Delivered,2026-07-06 13:00:00,East Route,1
SHP03734,ORD03734,Sunglasses,188,Plant_A,Mumbai_WH,SUP6,2026-07-06 14:00:00,2026-07-07 14:00:00,2026-07-08 14:00:00,2,Delivered,2026-07-06 14:00:00,East Route,0
SHP03735,ORD03735,Prescription Lens,58,Plant_A,Bangalore_WH,SUP12,2026-07-06 15:00:00,2026-07-07 15:00:00,2026-07-08 15:00:00,3,Delivered,2026-07-06 15:00:00,North Route,0
SHP03736,ORD03736,Contact Lens,130,Plant_B,Delhi_WH,SUP16,2026-07-06 16:00:00,2026-07-07 16:00:00,2026-07-08 16:00:00,4,Delivered,2026-07-06 16:00:00,West Route,1
SHP03737,ORD03737,Reading Glasses,172,Plant_B,Delhi_WH,SUP9,2026-07-06 17:00:00,2026-07-07 17:00:00,2026-07-08 17:00:00,2,Delivered,2026-07-06 17:00:00,East Route,1
SHP03738,ORD03738,Sunglasses,88,Plant_A,Bangalore_WH,SUP3,2026-07-06 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,4,Delivered,2026-07-06 18:00:00,North Route,1
SHP03739,ORD03739,Reading Glasses,57,Plant_A,Bangalore_WH,SUP9,2026-07-06 19:00:00,2026-07-07 19:00:00,2026-07-08 19:00:00,0,Delivered,2026-07-06 19:00:00,East Route,0
SHP03740,ORD03740,Reading Glasses,21,Plant_B,Bangalore_WH,SUP20,2026-07-06 20:00:00,2026-07-07 20:00:00,2026-07-08 20:00:00,2,Delivered,2026-07-06 20:00:00,East Route,1
SHP03741,ORD03741,Optical Frame,169,Plant_B,Delhi_WH,SUP13,2026-07-06 21:00:00,2026-07-07 21:00:00,2026-07-08 21:00:00,2,Delayed,2026-07-06 21:00:00,North Route,1
SHP03742,ORD03742,Optical Frame,143,Plant_A,Delhi_WH,SUP18,2026-07-06 22:00:00,2026-07-07 22:00:00,2026-07-08 22:00:00,4,Delivered,2026-07-06 22:00:00,West Route,1
SHP03743,ORD03743,Optical Frame,180,Plant_B,Bangalore_WH,SUP3,2026-07-06 23:00:00,2026-07-07 23:00:00,2026-07-08 23:00:00,2,Delivered,2026-07-06 23:00:00,South Route,1
SHP03744,ORD03744,Sunglasses,93,Plant_B,Bangalore_WH,SUP20,2026-07-07 00:00:00,2026-07-08 00:00:00,2026-07-09 00:00:00,0,Delivered,2026-07-07 00:00:00,South Route,1
SHP03745,ORD03745,Sunglasses,177,Plant_A,Mumbai_WH,SUP5,2026-07-07 01:00:00,2026-07-08 01:00:00,2026-07-09 01:00:00,5,Delivered,2026-07-07 01:00:00,South Route,1
SHP03746,ORD03746,Optical Frame,191,Plant_B,Delhi_WH,SUP3,2026-07-07 02:00:00,2026-07-08 02:00:00,2026-07-09 02:00:00,1,Delivered,2026-07-07 02:00:00,South Route,1
SHP03747,ORD03747,Reading Glasses,45,Plant_B,Bangalore_WH,SUP6,2026-07-07 03:00:00,2026-07-08 03:00:00,2026-07-09 03:00:00,3,Delivered,2026-07-07 03:00:00,East Route,1
SHP03748,ORD03748,Optical Frame,101,Plant_A,Bangalore_WH,SUP15,2026-07-07 04:00:00,2026-07-08 04:00:00,2026-07-09 04:00:00,6,Delivered,2026-07-07 04:00:00,East Route,0
SHP03749,ORD03749,Reading Glasses,153,Plant_B,Delhi_WH,SUP15,2026-07-07 05:00:00,2026-07-08 05:00:00,2026-07-09 05:00:00,3,Delayed,2026-07-07 05:00:00,South Route,1
SHP03750,ORD03750,Sunglasses,24,Plant_A,Delhi_WH,SUP9,2026-07-07 06:00:00,2026-07-08 06:00:00,2026-07-09 06:00:00,4,Delivered,2026-07-07 06:00:00,North Route,1
SHP03751,ORD03751,Prescription Lens,63,Plant_A,Bangalore_WH,SUP9,2026-07-07 07:00:00,2026-07-08 07:00:00,2026-07-09 07:00:00,6,Delivered,2026-07-07 07:00:00,East Route,1
SHP03752,ORD03752,Contact Lens,23,Plant_A,Bangalore_WH,SUP7,2026-07-07 08:00:00,2026-07-08 08:00:00,2026-07-09 08:00:00,1,Delivered,2026-07-07 08:00:00,South Route,1
SHP03753,ORD03753,Optical Frame,195,Plant_B,Delhi_WH,SUP4,2026-07-07 09:00:00,2026-07-08 09:00:00,2026-07-09 09:00:00,2,Delivered,2026-07-07 09:00:00,East Route,1
SHP03754,ORD03754,Optical Frame,107,Plant_B,Mumbai_WH,SUP9,2026-07-07 10:00:00,2026-07-08 10:00:00,2026-07-09 10:00:00,6,Delivered,2026-07-07 10:00:00,North Route,1
SHP03755,ORD03755,Prescription Lens,40,Plant_B,Delhi_WH,SUP13,2026-07-07 11:00:00,2026-07-08 11:00:00,2026-07-09 11:00:00,1,Delivered,2026-07-07 11:00:00,South Route,1
SHP03756,ORD03756,Prescription Lens,85,Plant_A,Delhi_WH,SUP18,2026-07-07 12:00:00,2026-07-08 12:00:00,2026-07-09 12:00:00,2,Delivered,2026-07-07 12:00:00,West Route,1
SHP03757,ORD03757,Sunglasses,25,Plant_A,Mumbai_WH,SUP6,2026-07-07 13:00:00,2026-07-08 13:00:00,2026-07-09 13:00:00,3,Delivered,2026-07-07 13:00:00,South Route,1
SHP03758,ORD03758,Contact Lens,166,Plant_A,Bangalore_WH,SUP18,2026-07-07 14:00:00,2026-07-08 14:00:00,2026-07-09 14:00:00,2,Delivered,2026-07-07 14:00:00,South Route,1
SHP03759,ORD03759,Contact Lens,165,Plant_B,Delhi_WH,SUP14,2026-07-07 15:00:00,2026-07-08 15:00:00,2026-07-09 15:00:00,4,Delivered,2026-07-07 15:00:00,West Route,0
SHP03760,ORD03760,Optical Frame,37,Plant_B,Mumbai_WH,SUP11,2026-07-07 16:00:00,2026-07-08 16:00:00,2026-07-09 16:00:00,6,Delivered,2026-07-07 16:00:00,North Route,1
SHP03761,ORD03761,Contact Lens,43,Plant_B,Bangalore_WH,SUP3,2026-07-07 17:00:00,2026-07-08 17:00:00,2026-07-09 17:00:00,2,Delivered,2026-07-07 17:00:00,West Route,1
SHP03762,ORD03762,Sunglasses,75,Plant_B,Bangalore_WH,SUP20,2026-07-07 18:00:00,2026-07-08 18:00:00,2026-07-09 18:00:00,4,Delivered,2026-07-07 18:00:00,West Route,0
SHP03763,ORD03763,Contact Lens,81,Plant_B,Mumbai_WH,SUP8,2026-07-07 19:00:00,2026-07-08 19:00:00,2026-07-09 19:00:00,1,Delivered,2026-07-07 19:00:00,East Route,1
SHP03764,ORD03764,Contact Lens,153,Plant_A,Delhi_WH,SUP3,2026-07-07 20:00:00,2026-07-08 20:00:00,2026-07-09 20:00:00,2,Delayed,2026-07-07 20:00:00,South Route,1
SHP03765,ORD03765,Contact Lens,130,Plant_A,Mumbai_WH,SUP9,2026-07-07 21:00:00,2026-07-08 21:00:00,2026-07-09 21:00:00,0,Delivered,2026-07-07 21:00:00,North Route,1
SHP03766,ORD03766,Prescription Lens,146,Plant_A,Bangalore_WH,SUP11,2026-07-07 22:00:00,2026-07-08 22:00:00,2026-07-09 22:00:00,0,Delivered,2026-07-07 22:00:00,South Route,1
SHP03767,ORD03767,Sunglasses,47,Plant_A,Mumbai_WH,SUP13,2026-07-07 23:00:00,2026-07-08 23:00:00,2026-07-09 23:00:00,0,Delayed,2026-07-07 23:00:00,East Route,1
SHP03768,ORD03768,Optical Frame,27,Plant_A,Delhi_WH,SUP1,2026-07-08 00:00:00,2026-07-09 00:00:00,2026-07-10 00:00:00,3,Delivered,2026-07-08 00:00:00,North Route,0
SHP03769,ORD03769,Contact Lens,107,Plant_A,Mumbai_WH,SUP6,2026-07-08 01:00:00,2026-07-09 01:00:00,2026-07-10 01:00:00,4,Delivered,2026-07-08 01:00:00,West Route,1
SHP03770,ORD03770,Reading Glasses,48,Plant_A,Delhi_WH,SUP17,2026-07-08 02:00:00,2026-07-09 02:00:00,2026-07-10 02:00:00,2,Delayed,2026-07-08 02:00:00,West Route,0
SHP03771,ORD03771,Optical Frame,40,Plant_B,Bangalore_WH,SUP6,2026-07-08 03:00:00,2026-07-09 03:00:00,2026-07-10 03:00:00,0,Delivered,2026-07-08 03:00:00,North Route,1
SHP03772,ORD03772,Reading Glasses,55,Plant_B,Mumbai_WH,SUP15,2026-07-08 04:00:00,2026-07-09 04:00:00,2026-07-10 04:00:00,5,Delivered,2026-07-08 04:00:00,West Route,1
SHP03773,ORD03773,Contact Lens,77,Plant_A,Bangalore_WH,SUP3,2026-07-08 05:00:00,2026-07-09 05:00:00,2026-07-10 05:00:00,3,Delayed,2026-07-08 05:00:00,West Route,1
SHP03774,ORD03774,Prescription Lens,85,Plant_B,Delhi_WH,SUP11,2026-07-08 06:00:00,2026-07-09 06:00:00,2026-07-10 06:00:00,3,Delivered,2026-07-08 06:00:00,South Route,1
SHP03775,ORD03775,Contact Lens,197,Plant_B,Mumbai_WH,SUP17,2026-07-08 07:00:00,2026-07-09 07:00:00,2026-07-10 07:00:00,3,Delivered,2026-07-08 07:00:00,West Route,0
SHP03776,ORD03776,Optical Frame,33,Plant_A,Delhi_WH,SUP16,2026-07-08 08:00:00,2026-07-09 08:00:00,2026-07-10 08:00:00,0,Delivered,2026-07-08 08:00:00,North Route,1
SHP03777,ORD03777,Optical Frame,70,Plant_B,Delhi_WH,SUP19,2026-07-08 09:00:00,2026-07-09 09:00:00,2026-07-10 09:00:00,4,Delivered,2026-07-08 09:00:00,East Route,1
SHP03778,ORD03778,Reading Glasses,68,Plant_B,Delhi_WH,SUP2,2026-07-08 10:00:00,2026-07-09 10:00:00,2026-07-10 10:00:00,3,Delayed,2026-07-08 10:00:00,South Route,1
SHP03779,ORD03779,Contact Lens,48,Plant_A,Bangalore_WH,SUP14,2026-07-08 11:00:00,2026-07-09 11:00:00,2026-07-10 11:00:00,0,Delivered,2026-07-08 11:00:00,West Route,1
SHP03780,ORD03780,Reading Glasses,32,Plant_B,Mumbai_WH,SUP1,2026-07-08 12:00:00,2026-07-09 12:00:00,2026-07-10 12:00:00,1,Delivered,2026-07-08 12:00:00,West Route,1
SHP03781,ORD03781,Contact Lens,79,Plant_A,Bangalore_WH,SUP5,2026-07-08 13:00:00,2026-07-09 13:00:00,2026-07-10 13:00:00,1,Delivered,2026-07-08 13:00:00,East Route,1
SHP03782,ORD03782,Prescription Lens,175,Plant_A,Delhi_WH,SUP6,2026-07-08 14:00:00,2026-07-09 14:00:00,2026-07-10 14:00:00,4,Delivered,2026-07-08 14:00:00,South Route,1
SHP03783,ORD03783,Prescription Lens,150,Plant_B,Delhi_WH,SUP11,2026-07-08 15:00:00,2026-07-09 15:00:00,2026-07-10 15:00:00,1,Delivered,2026-07-08 15:00:00,North Route,1
SHP03784,ORD03784,Contact Lens,43,Plant_B,Delhi_WH,SUP2,2026-07-08 16:00:00,2026-07-09 16:00:00,2026-07-10 16:00:00,3,Delivered,2026-07-08 16:00:00,East Route,1
SHP03785,ORD03785,Contact Lens,160,Plant_B,Mumbai_WH,SUP4,2026-07-08 17:00:00,2026-07-09 17:00:00,2026-07-10 17:00:00,5,Delayed,2026-07-08 17:00:00,West Route,1
SHP03786,ORD03786,Sunglasses,128,Plant_B,Mumbai_WH,SUP12,2026-07-08 18:00:00,2026-07-09 18:00:00,2026-07-10 18:00:00,4,Delayed,2026-07-08 18:00:00,South Route,1
SHP03787,ORD03787,Sunglasses,178,Plant_A,Mumbai_WH,SUP20,2026-07-08 19:00:00,2026-07-09 19:00:00,2026-07-10 19:00:00,0,Delivered,2026-07-08 19:00:00,East Route,1
SHP03788,ORD03788,Prescription Lens,166,Plant_B,Mumbai_WH,SUP11,2026-07-08 20:00:00,2026-07-09 20:00:00,2026-07-10 20:00:00,2,Delivered,2026-07-08 20:00:00,West Route,1
SHP03789,ORD03789,Sunglasses,136,Plant_B,Bangalore_WH,SUP2,2026-07-08 21:00:00,2026-07-09 21:00:00,2026-07-10 21:00:00,2,Delayed,2026-07-08 21:00:00,East Route,1
SHP03790,ORD03790,Prescription Lens,12,Plant_A,Bangalore_WH,SUP18,2026-07-08 22:00:00,2026-07-09 22:00:00,2026-07-10 22:00:00,4,Delivered,2026-07-08 22:00:00,East Route,1
SHP03791,ORD03791,Reading Glasses,97,Plant_A,Delhi_WH,SUP11,2026-07-08 23:00:00,2026-07-09 23:00:00,2026-07-10 23:00:00,0,Delayed,2026-07-08 23:00:00,North Route,0
SHP03792,ORD03792,Optical Frame,67,Plant_A,Delhi_WH,SUP15,2026-07-09 00:00:00,2026-07-10 00:00:00,2026-07-11 00:00:00,2,Delivered,2026-07-09 00:00:00,East Route,1
SHP03793,ORD03793,Sunglasses,108,Plant_A,Bangalore_WH,SUP9,2026-07-09 01:00:00,2026-07-10 01:00:00,2026-07-11 01:00:00,4,Delivered,2026-07-09 01:00:00,North Route,1
SHP03794,ORD03794,Prescription Lens,96,Plant_B,Delhi_WH,SUP15,2026-07-09 02:00:00,2026-07-10 02:00:00,2026-07-11 02:00:00,1,Delivered,2026-07-09 02:00:00,West Route,1
SHP03795,ORD03795,Contact Lens,80,Plant_A,Delhi_WH,SUP18,2026-07-09 03:00:00,2026-07-10 03:00:00,2026-07-11 03:00:00,2,Delivered,2026-07-09 03:00:00,South Route,1
SHP03796,ORD03796,Contact Lens,57,Plant_A,Delhi_WH,SUP17,2026-07-09 04:00:00,2026-07-10 04:00:00,2026-07-11 04:00:00,2,Delivered,2026-07-09 04:00:00,South Route,1
SHP03797,ORD03797,Contact Lens,82,Plant_A,Mumbai_WH,SUP16,2026-07-09 05:00:00,2026-07-10 05:00:00,2026-07-11 05:00:00,4,Delivered,2026-07-09 05:00:00,East Route,1
SHP03798,ORD03798,Optical Frame,44,Plant_A,Bangalore_WH,SUP5,2026-07-09 06:00:00,2026-07-10 06:00:00,2026-07-11 06:00:00,4,Delivered,2026-07-09 06:00:00,East Route,0
SHP03799,ORD03799,Contact Lens,180,Plant_A,Mumbai_WH,SUP13,2026-07-09 07:00:00,2026-07-10 07:00:00,2026-07-11 07:00:00,3,Delivered,2026-07-09 07:00:00,West Route,0
SHP03800,ORD03800,Prescription Lens,129,Plant_A,Bangalore_WH,SUP18,2026-07-09 08:00:00,2026-07-10 08:00:00,2026-07-11 08:00:00,4,Delivered,2026-07-09 08:00:00,North Route,1
SHP03801,ORD03801,Optical Frame,179,Plant_B,Mumbai_WH,SUP16,2026-07-09 09:00:00,2026-07-10 09:00:00,2026-07-11 09:00:00,5,Delivered,2026-07-09 09:00:00,West Route,1
SHP03802,ORD03802,Prescription Lens,168,Plant_B,Mumbai_WH,SUP13,2026-07-09 10:00:00,2026-07-10 10:00:00,2026-07-11 10:00:00,1,Delivered,2026-07-09 10:00:00,South Route,1
SHP03803,ORD03803,Optical Frame,17,Plant_B,Bangalore_WH,SUP16,2026-07-09 11:00:00,2026-07-10 11:00:00,2026-07-11 11:00:00,4,Delivered,2026-07-09 11:00:00,South Route,0
SHP03804,ORD03804,Optical Frame,128,Plant_A,Delhi_WH,SUP9,2026-07-09 12:00:00,2026-07-10 12:00:00,2026-07-11 12:00:00,2,Delivered,2026-07-09 12:00:00,East Route,0
SHP03805,ORD03805,Sunglasses,38,Plant_A,Mumbai_WH,SUP20,2026-07-09 13:00:00,2026-07-10 13:00:00,2026-07-11 13:00:00,2,Delayed,2026-07-09 13:00:00,North Route,1
